source_type,source_code,nuts_code,nuts_label,source_url,source_version
postcode,2950,BE211,Arr. Antwerpen,https://api.basisregisters.vlaanderen.be/v2/postinfo/2950,2026-08-22
postcode,2960,BE211,Arr. Antwerpen,https://api.basisregisters.vlaanderen.be/v2/postinfo/2960,2026-08-22
postcode,2970,BE211,Arr. Antwerpen,https://api.basisregisters.vlaanderen.be/v2/postinfo/2970,2026-08-22
postcode,2980,BE211,Arr. Antwerpen,https://api.basisregisters.vlaanderen.be/v2/postinfo/2980,2026-08-22
postcode,2990,BE211,Arr. Antwerpen,https://api.basisregisters.vlaanderen.be/v2/postinfo/2990,2026-08-22
postcode,3000,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3000,2026-08-22
postcode,3001,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3001,2026-08-22
postcode,3010,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3010,2026-08-22
postcode,3012,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3012,2026-08-22
postcode,3018,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3018,2026-08-22
postcode,3020,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3020,2026-08-22
postcode,3040,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3040,2026-08-22
postcode,3050,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3050,2026-08-22
postcode,3051,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3051,2026-08-22
postcode,3052,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3052,2026-08-22
postcode,3053,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3053,2026-08-22
postcode,3054,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3054,2026-08-22
postcode,3060,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3060,2026-08-22
postcode,3061,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3061,2026-08-22
postcode,3070,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3070,2026-08-22
postcode,3071,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3071,2026-08-22
postcode,3078,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3078,2026-08-22
postcode,3080,BE241,Arr. Halle-Vilvoorde,https://api.basisregisters.vlaanderen.be/v2/postinfo/3080,2026-08-22
postcode,3090,BE241,Arr. Halle-Vilvoorde,https://api.basisregisters.vlaanderen.be/v2/postinfo/3090,2026-08-22
postcode,3110,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3110,2026-08-22
postcode,3111,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3111,2026-08-22
postcode,3118,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3118,2026-08-22
postcode,3120,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3120,2026-08-22
postcode,3128,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3128,2026-08-22
postcode,3130,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3130,2026-08-22
postcode,3140,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3140,2026-08-22
postcode,3150,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3150,2026-08-22
postcode,3190,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3190,2026-08-22
postcode,3191,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3191,2026-08-22
postcode,3200,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3200,2026-08-22
postcode,3201,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3201,2026-08-22
postcode,3202,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3202,2026-08-22
postcode,3210,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3210,2026-08-22
postcode,3211,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3211,2026-08-22
postcode,3212,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3212,2026-08-22
postcode,3220,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3220,2026-08-22
postcode,3221,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3221,2026-08-22
postcode,3270,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3270,2026-08-22
postcode,3271,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3271,2026-08-22
postcode,3272,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3272,2026-08-22
postcode,3290,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3290,2026-08-22
postcode,3293,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3293,2026-08-22
postcode,3294,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3294,2026-08-22
postcode,3300,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3300,2026-08-22
postcode,3320,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3320,2026-08-22
postcode,3321,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3321,2026-08-22
postcode,3350,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3350,2026-08-22
postcode,3360,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3360,2026-08-22
postcode,3370,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3370,2026-08-22
postcode,3380,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3380,2026-08-22
postcode,3381,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3381,2026-08-22
postcode,3384,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3384,2026-08-22
postcode,3390,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3390,2026-08-22
postcode,3391,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3391,2026-08-22
postcode,3400,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3400,2026-08-22
postcode,3401,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3401,2026-08-22
postcode,3404,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3404,2026-08-22
postcode,3440,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3440,2026-08-22
postcode,3450,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3450,2026-08-22
