source_type,source_code,nuts_code,nuts_label,source_url,source_version
kunta,235,FI1B1,Helsinki-Uusimaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,236,FI1D5,Keski-Pohjanmaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,239,FI1DB,Pohjois-Savo,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,240,FI1D7,Lappi,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,241,FI1D7,Lappi,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,244,FI1D9,Pohjois-Pohjanmaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,245,FI1B1,Helsinki-Uusimaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,249,FI198,Keski-Suomi,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,250,FI19B,Pirkanmaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,256,FI198,Keski-Suomi,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,257,FI1B1,Helsinki-Uusimaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,260,FI1DC,Pohjois-Karjala,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,261,FI1D7,Lappi,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,263,FI1DB,Pohjois-Savo,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,265,FI198,Keski-Suomi,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,271,FI196,Satakunta,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,272,FI1D5,Keski-Pohjanmaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,273,FI1D7,Lappi,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,275,FI198,Keski-Suomi,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,276,FI1DC,Pohjois-Karjala,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,280,FI19A,Pohjanmaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,284,FI1C1,Varsinais-Suomi,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,285,FI1C7,Kymenlaakso,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,286,FI1C7,Kymenlaakso,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
