source_type,source_code,municipality_name,kreis_name,nuts_code,nuts_label,source_url,source_version
plz,24937,Flensburg,Flensburg,DEF01,"Flensburg, Kreisfreie Stadt",https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,24103,Kiel,Kiel,DEF02,"Kiel, Kreisfreie Stadt",https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,23539,Lübeck,Lübeck,DEF03,"Lübeck, Kreisfreie Stadt",https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,24534,Neumünster,Neumünster,DEF04,"Neumünster, Kreisfreie Stadt",https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25704,Albersdorf,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25704,Arkebek,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25712,Averlak,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25704,Bargenstedt,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Barkenholm,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25704,Barlt,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Bergewöhrden,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25712,Brickeln,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25541,Brunsbüttel,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25712,Buchholz,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25761,Büsum,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25761,Büsumer Deichhausen,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25704,Bunsoh,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25712,Burg (Dithmarschen),Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25704,Busenwurth,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Dellstedt,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Delve,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25709,Diekhusen-Fahrstedt,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25712,Dingen,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Dörpling,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25712,Eddelak,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25712,Eggstedt,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25704,Elpersbüttel,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25704,Epenwöhrden,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Fedderingen,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25712,Frestedt,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25761,Friedrichsgabekoog,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25709,Friedrichskoog,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Gaushorn,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Glüsing,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25712,Großenrade,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Groven,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25704,Gudendorf,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25761,Hedwigenkoog,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25746,Heide,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25761,Hellschen-Heringsand-Unterschaar,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25709,Helse,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Hemme,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25746,Hemmingstedt,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Hennstedt,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25761,Hillgroven,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25712,Hochdonn,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Hövede,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Hollingstedt,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25704,Immenstedt,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25709,Kaiser-Wilhelm-Koog,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Karolinenkoog,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Kleve,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Krempel,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25709,Kronprinzenkoog,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25704,Krumstedt,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25712,Kuden,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Lehe,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25746,Lieth,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Linden,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25746,Lohe-Rickelshof,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Lunden,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25709,Marne,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25709,Marnerdeich,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25704,Meldorf,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25746,Neuenkirchen,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25709,Neufeld,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25709,Neufelderkoog,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25704,Nindorf,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25761,Norddeich,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Norderheistedt,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25746,Norderwöhrden,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25746,Nordhastedt,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25704,Odderade,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25761,Oesterdeichstrich,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25704,Offenbüttel,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25704,Osterrade,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25746,Ostrohe,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Pahlen,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25712,Quickborn,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25709,Ramhusen,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Rehm-Flehde-Bargen,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25761,Reinsbüttel,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Sankt Annen,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25712,Sankt Michaelisdonn,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25704,Sarzbüttel,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25704,Schafstedt,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Schalkholz,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Schlichting,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25709,Schmedeswurth,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25704,Schrum,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25761,Schülp,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25746,Stelle-Wittenwurth,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25761,Strübbel,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25761,Süderdeich,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25712,Süderhastedt,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25746,Wöhrden,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Tellingstedt,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Tielenhemme,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25709,Trennewurth,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25709,Volsemenhusen,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Wallen,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25761,Warwerort,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25746,Weddingstedt,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Welmbüttel,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25704,Wennbüttel,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25761,Wesselburen,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25761,Wesselburener Deichhausen,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25761,Wesselburenerkoog,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25746,Wesseln,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Westerborstel,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25761,Westerdeichstrich,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Wiemerstedt,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25704,Windbergen,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25704,Wolmersdorf,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Wrohm,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25704,Nordermeldorf,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25704,Tensbüttel-Röst,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Süderdorf,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25761,Oesterwurth,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,25779,Süderheistedt,Dithmarschen,DEF05,Dithmarschen,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,23909,Albsfelde,Herzogtum Lauenburg,DEF06,Herzogtum Lauenburg,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,23879,Alt-Mölln,Herzogtum Lauenburg,DEF06,Herzogtum Lauenburg,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,21521,Aumühle,Herzogtum Lauenburg,DEF06,Herzogtum Lauenburg,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,23909,Bäk,Herzogtum Lauenburg,DEF06,Herzogtum Lauenburg,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,23879,Bälau,Herzogtum Lauenburg,DEF06,Herzogtum Lauenburg,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,21481,Basedow,Herzogtum Lauenburg,DEF06,Herzogtum Lauenburg,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,21493,Basthorst,Herzogtum Lauenburg,DEF06,Herzogtum Lauenburg,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,23919,Behlendorf,Herzogtum Lauenburg,DEF06,Herzogtum Lauenburg,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,23919,Berkenthin,Herzogtum Lauenburg,DEF06,Herzogtum Lauenburg,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,21514,Besenthal,Herzogtum Lauenburg,DEF06,Herzogtum Lauenburg,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,23919,Bliestorf,Herzogtum Lauenburg,DEF06,Herzogtum Lauenburg,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,21521,Börnsen,Herzogtum Lauenburg,DEF06,Herzogtum Lauenburg,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,23879,Borstorf,Herzogtum Lauenburg,DEF06,Herzogtum Lauenburg,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
plz,23879,Breitenfelde,Herzogtum Lauenburg,DEF06,Herzogtum Lauenburg,https://www.statistikportal.de/sites/default/files/2026-05/20260131_Anschriften_der_Gemeinde_und_Stadtverwaltungen.xlsx,2026-08-23
